"","year","variable","Coverage","dlm.geomean","dlm.lower","dlm.upper","fixed.effects","lower.whisker","q.25","median","q.75","upper.whisker"
"52",1851,"BvB",0.00202020202020202,10.6711081428756,6.10696868692901,18.646329273093,69.8566691967638,1.5319587628866,1.5319587628866,1.5319587628866,1.5319587628866,1.5319587628866
"53",1852,"BvB",0.00202020202020202,10.4553063049349,6.0185806685775,18.16265926296,69.1989603198096,1.51752577319588,1.51752577319588,1.51752577319588,1.51752577319588,1.51752577319588
"54",1853,"BvB",0.00202020202020202,10.2398324962425,5.92991289524657,17.682244478693,68.5412514428625,1.50309278350515,1.50309278350515,1.50309278350515,1.50309278350515,1.50309278350515
"55",1854,"BvB",0.00202020202020202,10.0241546330206,5.8407089396458,17.204020461393,67.7895841549231,1.48659793814433,1.48659793814433,1.48659793814433,1.48659793814433,1.48659793814433
"56",1855,"BvB",0.00202020202020202,9.80971614977944,5.75165582644621,16.7309265093321,67.1318752779802,1.47216494845361,1.47216494845361,1.47216494845361,1.47216494845361,1.47216494845361
"57",1856,"BvB",0.00202020202020202,9.59533333696231,5.66218254009463,16.2605887739326,66.3802079900716,1.45567010309278,1.45567010309278,1.45567010309278,1.45567010309278,1.45567010309278
"58",1857,"BvB",0.00202020202020202,9.38178321263282,5.57265992219755,15.7945859746865,65.6285407021278,1.43917525773196,1.43917525773196,1.43917525773196,1.43917525773196,1.43917525773196
"59",1858,"BvB",0.00202020202020202,9.16918550468738,5.48314433869121,15.3331660861288,64.8768734141888,1.42268041237113,1.42268041237113,1.42268041237113,1.42268041237113,1.42268041237113
"60",1859,"BvB",0.00202020202020202,8.95765761511272,5.39369139519105,14.8765704358109,64.125206126248,1.40618556701031,1.40618556701031,1.40618556701031,1.40618556701031,1.40618556701031
"61",1860,"BvB",0.00202020202020202,8.74731453439807,5.30435595521204,14.4250333517885,63.3735388383066,1.38969072164948,1.38969072164948,1.38969072164948,1.38969072164948,1.38969072164948
"62",1861,"BvB",0.00202020202020202,8.53826875772513,5.21519216560476,13.9787818097957,62.6218715503689,1.37319587628866,1.37319587628866,1.37319587628866,1.37319587628866,1.37319587628866
"63",1862,"BvB",0.00202020202020202,8.33003290923989,5.12594409589952,13.5369108540468,61.7762458514355,1.35463917525773,1.35463917525773,1.35463917525773,1.35463917525773,1.35463917525773
"64",1863,"BvB",0.00202020202020202,8.1233297989732,5.03697639312494,13.1008132404501,60.9306201524989,1.3360824742268,1.3360824742268,1.3360824742268,1.3360824742268,1.3360824742268
"65",1864,"BvB",0.00202020202020202,7.91826777286836,4.94834311943004,12.6706986580323,60.0849944535678,1.31752577319588,1.31752577319588,1.31752577319588,1.31752577319588,1.31752577319588
"66",1865,"BvB",0.00202020202020202,7.7149520544184,4.86009773991407,12.2467671201664,59.239368754632,1.29896907216495,1.29896907216495,1.29896907216495,1.29896907216495,1.29896907216495
"67",1866,"BvB",0.00202020202020202,7.51291387035085,4.77198286670278,11.8281805278799,58.2997846447088,1.27835051546392,1.27835051546392,1.27835051546392,1.27835051546392,1.27835051546392
"68",1867,"BvB",0.00202020202020202,7.31283960367642,4.68436232290041,11.4162012634383,57.3602005347797,1.25773195876289,1.25773195876289,1.25773195876289,1.25773195876289,1.25773195876289
"69",1868,"BvB",0.00202020202020202,7.11482825990238,4.59729006556149,11.0110044060757,56.4206164248563,1.23711340206186,1.23711340206186,1.23711340206186,1.23711340206186,1.23711340206186
"70",1869,"BvB",0.00202020202020202,6.91842188949189,4.51050626803422,10.6117935763032,55.3870739039396,1.21443298969072,1.21443298969072,1.21443298969072,1.21443298969072,1.21443298969072
"71",1870,"BvB",0.00202020202020202,6.72482836211947,4.42469271093342,10.2206682936918,54.4474897940122,1.19381443298969,1.19381443298969,1.19381443298969,1.19381443298969,1.19381443298969
"72",1871,"BvB",0.00202020202020202,6.53303401267415,4.33927415309535,9.83586929632272,53.4139472730948,1.17113402061856,1.17113402061856,1.17113402061856,1.17113402061856,1.17113402061856
"73",1872,"BvB",0.00404040404040404,6.34314198969947,4.25602213943857,9.45376903203708,17.2441083875698,1.14639175257732,1.14639175257732,1.57319587628866,2,2
"74",1873,"BvB",0.00404040404040404,6.16999376068245,4.17310116044284,9.12242994915094,17.057169795348,1.12164948453608,1.12164948453608,1.56082474226804,2,2
"75",1874,"BvB",0.00404040404040404,5.99918654594909,4.09094350486233,8.79754002232493,16.868159614268,1.09690721649485,1.09690721649485,1.54845360824742,2,2
"76",1875,"BvB",0.00404040404040404,5.82890664599113,4.00846116282592,8.47610873787955,16.6195029297446,1.07010309278351,1.07010309278351,1.53007642201364,1.99004975124378,1.99004975124378
"77",1876,"BvB",0.00808080808080808,5.66105596190926,3.92976640272662,8.15507878067067,8.22596689022613,1.04329896907217,1.45846267134927,1.92686293805697,1.99004975124378,2
"78",1877,"BvB",0.00808080808080808,5.52603743458926,3.85733317739039,7.9166326381848,8.15824732559342,1.01443298969072,1.44402968165855,1.92188781367886,1.98507462686567,2
"79",1878,"BvB",0.00808080808080808,5.39398098582761,3.78631586480516,7.68425876613097,8.0954044029145,0.983505154639175,1.42856576413277,1.92188781367886,1.98507462686567,2
"80",1879,"BvB",0.00808080808080808,5.2629474730971,3.71553273374947,7.45481686999632,8.02090858903609,0.952577319587629,1.413101846607,1.91691268930075,1.98009950248756,2
"81",1880,"BvB",0.00808080808080808,5.1335050751114,3.64541493550733,7.22904657560664,7.94051400367768,0.919587628865979,1.39660700124618,1.91193756492264,1.97512437810945,2
"82",1881,"BvB",0.00808080808080808,5.0056340116538,3.57601293319643,7.00679005549027,7.85466255001059,0.88659793814433,1.38011215588535,1.90696244054453,1.96827308112346,1.99624765478424
"83",1882,"BvB",0.00808080808080808,4.87801554092112,3.50649648890752,6.78598586730129,7.75124242431035,0.849484536082474,1.36155545485442,1.89701219178831,1.95832283236724,1.99624765478424
"84",1883,"BvB",0.00808080808080808,4.75272860623651,3.43832169405974,6.56960901697011,7.65046089195981,0.810309278350515,1.34196782598844,1.8920370674102,1.95334770798913,1.99624765478424
"85",1884,"BvB",0.00808080808080808,4.62759709737193,3.37006108878484,6.35438181428537,7.53160501855286,0.769072164948454,1.32134926928741,1.88208681865398,1.94339745923292,1.99624765478424
"86",1885,"BvB",0.00808080808080808,4.50391773455389,3.30265189699973,6.14211718106198,7.40744360243667,0.725773195876289,1.2983261583777,1.87573806790225,1.93654616224693,1.99249530956848
